#UID,filename,consideredRecs,unconsideredRecs,avgDxDt,stdevDxDt,avgDyDt,stdevDyDt,dtMax,DxDtMax,DyDtMax,MinX,MinY,MaxX,MaxY,AreaX,AreaY,AreaDiagonal
#Num,538,,,,,,,,,,,,,,,,
426,new_omluaj.txt,3001,0,294.9973252,1176.204229,264.778717,656.6333883,1319,57641.23233,30323.42929,37.60195,-122.4946,37.82523,-122.18723,36708.95978,24855.4159,34216.27189
427,new_omwyek.txt,3001,0,245.4884476,432.576393,268.7487104,344.5680078,34434,7647.649018,4274.668446,37.55509,-122.51381,37.82501,-122.18821,39651.69265,30047.35695,36245.6262
429,new_oncalku.txt,3001,0,185.8406715,319.8771568,208.4136367,319.7071112,12701,2445.318148,4488.958466,37.61348,-122.51235,37.92078,-122.26072,33471.8179,34208.47952,28011.32347
428,new_onannsov.txt,3001,0,254.799556,1345.390805,310.6271342,2235.698407,10542,66012.45804,118904.0588,37.6148,-122.5141,37.90268,-122.1775,41206.60257,32046.65501,37470.1406
430,new_oncixpi.txt,3001,0,372.3499763,672.586567,297.961196,617.857713,16537,15517.93702,26160.08034,37.5074,-122.51683,37.93014,-122.27057,37243.75038,47059.20154,27413.5378
433,new_ononma.txt,3001,0,213.9626275,414.1677171,253.9943196,575.3783701,11961,9551.21231,19369.5914,37.61353,-122.50982,37.80905,-122.38558,18100.97933,21765.18684,13830.33354
432,new_onkawcel.txt,3001,0,318.4109666,3355.745046,420.2470956,7022.735792,13812,181706.8048,381747.9298,37.42671,-122.53912,37.89732,-122.12094,54331.97481,52388.06556,46551.58466
431,new_onghoji.txt,3001,0,312.2132591,498.135946,293.283376,592.7692027,26535,6116.21088,23811.23908,37.52692,-122.55933,37.96215,-122.24151,43882.3871,48449.58198,35379.56056
434,new_onvahe.txt,3001,0,241.2152959,718.3163107,251.6783151,431.6452439,15651,34063.76418,13291.5472,37.39383,-122.48994,37.81306,-122.0924,50793.30651,46668.47013,44253.95037
435,new_onwohyss.txt,3001,0,497.3040959,1627.472461,350.5916751,808.6649271,31450,80817.95032,31458.8881,37.38452,-122.54889,37.91083,-122.00633,68019.87806,58588.5612,60397.50292
436,new_onyacju.txt,3001,0,441.5474001,2287.676894,454.0378651,3027.254618,15705,78714.01194,132581.5135,37.38916,-122.52865,37.99262,-122.07756,61727.17311,67176.85991,50215.1091
438,new_oocsodpl.txt,3001,0,185.5988651,349.9447804,221.65379,673.9819572,47473,7146.711309,29922.67913,37.61455,-122.50604,37.85884,-122.24159,32842.62928,27194.23841,29438.43934
437,new_onyenre.txt,3001,0,222.6560827,1281.863165,264.485488,1559.077429,9441,67793.56989,80884.74201,37.61388,-122.5108,37.80845,-122.38424,18262.87284,21659.43332,14088.59475
439,new_oogchyog.txt,3001,2,662.0644839,4864.498851,767.7579831,6014.974192,22240,183510.1806,184144.7017,37.55397,-122.50711,37.89632,-122.00956,59003.80209,38110.22767,55387.01264
440,new_ootquoa.txt,3001,0,204.373554,581.8626478,240.0801775,552.0393433,51186,25247.26051,20349.20292,37.39068,-122.50986,37.82797,-122.14387,48347.55071,48678.90013,40741.82044
441,new_ootyecls.txt,3001,0,319.7698682,1100.245564,260.1340015,606.830682,16695,52631.85525,27584.96982,37.61375,-122.49998,37.80846,-122.38203,17538.25922,21675.01805,13130.13394
442,new_oowfmu.txt,1509,0,293.759403,489.4873745,261.7416459,432.5809865,43893,3368.209736,5076.16878,37.36673,-122.48932,37.86123,-122.05412,56664.59386,55047.4882,48446.24239
443,new_opgovebo.txt,3001,0,332.1376932,1001.985345,279.9548675,655.4398742,34708,26293.66373,26538.56661,37.61383,-122.52772,37.90356,-122.18769,41602.03998,32252.59607,37851.96645
445,new_ophugbe.txt,3001,0,289.1201362,512.6190314,265.8333771,419.8044849,13061,9217.253838,11421.37976,37.52059,-122.50975,37.84705,-122.24083,35704.75503,36341.36096,29936.03746
444,new_ophgir.txt,3001,0,241.714616,668.1240299,287.0780056,1449.834311,26594,17566.21565,55792.90063,37.61388,-122.51121,37.89898,-122.00153,59211.62342,31737.18683,56737.31807
446,new_opjermp.txt,3001,0,238.9828773,519.2592503,265.5391429,1274.869697,32909,18768.46615,53232.9805,37.61397,-122.51093,37.82779,-122.22031,34770.42801,23802.33352,32351.67041
447,new_opmisa.txt,3001,0,254.9855652,519.4255323,269.1505698,741.6405763,66785,12247.92697,23109.92629,37.61415,-122.48698,37.82802,-122.27386,26933.4259,23807.8995,23724.40988
448,new_opnown.txt,3001,0,245.025271,899.7587804,273.5609265,1169.985483,47635,40854.25312,57084.63488,37.61403,-122.51021,37.84462,-122.25344,31717.55879,25669.16138,28583.50565
449,new_oquiat.txt,3001,0,209.3570153,402.349014,261.5112224,534.6345816,12067,6979.732073,22341.8218,37.61387,-122.51119,37.86302,-122.18832,38885.08929,27735.25113,35941.72399
450,new_orkbats.txt,3001,0,313.2117432,724.7510277,266.9908812,591.7776487,14381,23577.46815,24312.17679,37.5475,-122.50971,37.82251,-122.29817,28699.69741,30613.97316,23548.52508
451,new_orocdu.txt,3001,0,217.6541675,550.6842536,211.3370922,472.2490367,8571,17132.06963,12234.01204,37.55008,-122.48465,37.82441,-122.18762,36879.79106,30538.27591,33065.22835
452,new_orptme.txt,3001,0,266.1237625,507.4294353,267.4077391,406.2710185,21655,10252.5251,4875.793697,37.614,-122.53717,37.98925,-122.03525,60163.76565,41772.63892,55873.47882
453,new_orrrar.txt,3001,0,240.8734289,435.2634674,258.5969952,748.0355993,14241,6679.169448,34865.26452,37.48171,-122.51755,37.89972,-122.19002,44152.54056,46532.66035,36460.47282
454,new_orsyalf.txt,3001,0,269.2496705,462.6999363,279.4595409,645.3408921,30029,4040.897516,28052.51168,37.57264,-122.51034,37.82524,-122.18729,38982.31471,28119.30337,35961.7615
455,new_osacmu.txt,3001,0,206.4268178,457.8949078,261.2868645,537.7681804,50412,17833.38243,21640.50901,37.4021,-122.50395,37.82649,-122.00768,60725.97504,47242.8787,55244.5237
456,new_osckro.txt,3001,1,464.9745277,5460.86649,351.8803455,1232.575661,17975,282328.4925,45885.89411,37.52022,-122.50971,37.83984,-122.18925,40435.60919,35579.93565,35673.44402
457,new_oshyon.txt,3001,0,261.3190787,863.7912548,280.1197083,623.2990827,9539,33796.5974,17499.42395,37.61382,-122.49559,37.85547,-122.25569,30342.48634,26900.35495,26705.54584
458,new_osoccef.txt,3001,0,310.578892,641.5302587,324.307285,717.2636024,7793,23377.09307,29521.92896,37.50929,-122.51368,37.85904,-122.06526,54077.25889,38933.9919,49917.88606
460,new_otfahona.txt,3001,0,210.3033953,1094.350909,287.4560419,1720.623566,78485,45919.28995,72502.38435,37.59224,-122.50837,37.92863,-122.28836,31660.5577,37446.76351,24491.40117
459,new_otasfier.txt,3001,0,363.6020891,554.0363189,293.0999391,383.8895807,17027,7180.107156,2599.988887,37.57132,-122.5168,37.94734,-122.19584,42171.08721,41858.35493,35729.10377
461,new_otmegok.txt,3001,0,183.2698817,537.1433811,198.8415155,605.7394053,195034,13658.90152,26649.8861,37.61401,-122.50409,37.92452,-122.26909,32048.87397,34565.81509,26160.08034
462,new_otscokdr.txt,3001,0,299.9906452,969.4540247,287.14305,1069.701207,17278,40075.01669,50561.31272,37.52246,-122.51035,37.8256,-122.18807,40163.62938,33745.39044,35876.04549
463,new_otswrank.txt,3001,0,285.9347212,2119.150772,332.8920465,2928.893158,13086,108863.7828,155678.0815,37.58844,-122.50829,37.87215,-122.16055,42235.30461,31582.45273,38710.23973
464,new_otvasdar.txt,3001,0,268.1678692,435.0881982,269.5914517,349.9145628,17348,6634.641651,4764.474206,37.54451,-122.49997,37.87175,-122.26893,32282.32236,36428.19017,25719.25515
465,new_ouvdank.txt,3001,0,270.7214481,1388.297071,318.3013523,2416.780858,92258,52331.29262,100966.7781,37.49744,-122.50464,37.89897,-122.00099,60929.10621,44698.11514,56066.06154
466,new_ovkojy.txt,3001,0,225.241272,975.9801266,250.788378,799.9905091,10110,27384.59474,31859.63826,37.61435,-122.51378,37.82531,-122.1886,38318.01142,23483.95978,36198.87202
467,new_ovnacgad.txt,3001,0,393.6819321,1547.552112,304.4300206,464.952273,19510,78650.9309,10586.48357,37.51124,-122.5127,37.82548,-122.19648,39869.61053,34981.03679,35201.44938
468,new_ovyijna.txt,3001,0,221.0255578,688.2039548,227.141257,366.253698,36490,31325.30471,9669.9531,37.57012,-122.50618,37.86619,-122.26535,32099.10453,32958.36164,26809.07297
469,new_owbsuscs.txt,3001,0,273.9907728,469.4986558,239.1196237,333.0864082,29314,7079.919614,5731.94178,37.61397,-122.50294,37.80793,-122.38424,17571.8394,21591.52843,13213.62356
470,new_owgves.txt,3001,0,273.2077387,2964.837487,341.2749055,4672.575547,15722,160801.0045,254476.356,37.44547,-122.51085,37.88188,-122.2281,40831.02344,48580.93898,31475.58602
473,new_oxdoghic.txt,3001,0,345.193637,738.1188955,310.1238124,399.5610527,117358,28520.05354,7146.711309,37.51728,-122.50732,37.86936,-122.2644,34233.63253,39193.36632,27041.7307
471,new_owhagme.txt,3001,0,224.161122,776.5498109,220.8631229,886.3662185,125489,37069.39043,46086.26919,37.6136,-122.54143,37.99703,-122.19676,44657.71667,42683.23235,38368.48889
472,new_owufrey.txt,3001,0,447.2524737,642.8397375,305.6291566,460.305729,48598,6305.135959,12690.42195,37.5863,-122.65756,37.99589,-122.19329,57172.98031,45595.35023,51682.29999
474,new_oyclsdas.txt,3001,0,253.8893074,474.5573274,208.7645997,343.9379622,77918,3536.77925,5009.377086,37.61433,-122.52229,37.97143,-122.38282,26382.94387,39752.19016,15525.72938
475,new_oydtesa.txt,3001,0,265.9545942,910.7109838,302.2218921,1336.455928,13454,43481.3931,59578.19147,37.52664,-122.50818,37.88842,-122.17297,43088.02795,40273.16538,37315.40651
476,new_oygmebra.txt,3001,0,355.7005643,546.9177919,357.9626853,531.3093724,116525,3642.111811,5076.16878,37.32239,-122.48411,37.87445,-122.00329,62768.24638,61455.03809,53524.63756
478,new_ubgihoot.txt,3001,0,310.2645866,511.8321178,289.1187485,410.3035745,5815,2632.378547,4875.793697,37.47288,-122.48982,37.99393,-122.16833,47359.64432,58003.02068,35788.1031
477,new_oygvar.txt,3001,0,205.3793562,379.5814452,210.6855451,367.3008054,52951,5209.752169,6238.344264,37.56376,-122.5038,37.85867,-122.19694,38411.66308,32829.23103,34159.49894
479,new_ubjajo.txt,3001,0,330.0665221,731.2155669,297.2979765,1126.63099,20038,26917.05287,58041.9825,37.57209,-122.50407,37.84883,-122.26057,31732.67757,30806.55588,27106.29601
480,new_ubjaju.txt,3001,0,193.9085896,388.7638383,196.644165,355.0387021,12360,2938.834557,5276.543864,37.61344,-122.51378,37.82555,-122.19256,37924.83901,23611.97719,35758.04683
483,new_ucbiyaym.txt,3001,0,343.329389,741.8796308,308.8513187,684.3836884,22208,26516.30271,28252.88676,37.56695,-122.50845,37.87479,-122.1872,40187.87956,34268.59205,35761.38642
482,new_ubzachy.txt,3001,0,234.4245344,407.9480445,249.0998753,1230.431869,48599,6278.419281,56505.77353,37.61443,-122.49802,37.82527,-122.1967,35816.44837,23470.60144,33542.78897
481,new_ubnankke.txt,3001,0,394.168575,614.520231,327.1133415,582.3374393,29405,11721.94238,16564.34023,37.374,-122.50975,37.82776,-122.05675,57190.75045,50512.33214,50427.72933
484,new_ucdewy.txt,3001,0,257.0050889,1615.623782,283.897017,1118.142944,308848,55771.06489,34397.72266,37.71026,-122.49067,37.82874,-122.26612,25975.43984,13189.13327,24996.79166
485,new_ucgewft.txt,3001,0,269.7360912,432.9270675,279.1363844,374.7308928,14053,4478.75418,2952.192896,37.55369,-122.50075,37.86946,-122.18864,39507.11756,35151.35561,34743.92627
486,new_uchjafy.txt,3001,0,388.7481245,2081.755509,346.0173959,876.1987404,23466,108736.8786,27317.80304,37.52889,-122.50979,37.87172,-122.00021,60271.64368,38163.66103,56726.18612
487,new_ucovlato.txt,3001,0,333.6998036,610.3322595,288.483796,1107.68071,12619,13091.17212,55771.06489,37.56475,-122.48504,37.88196,-122.18931,37954.15612,35311.65567,32920.51301
488,new_ucvepnuv.txt,3001,0,272.997561,459.5531449,256.6728406,506.515854,65889,4835.71868,17258.97385,37.36948,-122.50384,37.87879,-122.11181,53129.01367,56696.12986,43640.57998
490,new_udthon.txt,3001,0,239.4896245,914.6935344,274.7481972,1077.818077,33772,26850.26118,42516.62418,37.59898,-122.50996,37.86839,-122.1886,39207.95406,29990.58401,35773.63156
489,new_udguic.txt,3001,0,509.9233075,5489.308853,370.6241388,2248.054715,38955,242053.1008,114013.4225,37.42319,-122.50945,37.85591,-122.10106,52244.40576,48170.17006,45461.76685
491,new_udtiogi.txt,3001,0,284.4927486,488.5016871,226.4031512,374.1696623,15811,4443.612144,9818.379088,37.52718,-122.48518,37.80843,-122.23239,32751.7474,31308.60679,28140.45408
492,new_udveoyx.txt,3001,0,330.3391772,871.209602,300.9781404,1466.11686,12837,32694.53445,71066.36292,37.55531,-122.50395,37.82745,-122.02223,56010.03077,30294.48622,53624.8251
493,new_udwadla.txt,3001,0,374.3143299,761.9749362,312.813945,746.4105479,27031,16096.79837,26249.13593,37.44081,-122.52651,37.98802,-122.14195,53796.72961,60915.13856,42809.02338
494,new_udwebir.txt,3001,0,255.791794,437.12604,250.5602785,407.9768185,70935,4141.085057,10553.08773,37.61386,-122.4903,37.82533,-122.18805,35925.56358,23540.73272,33646.31609
495,new_udwiull.txt,3001,0,334.476152,1034.055346,291.5644007,480.7167605,17722,46353.43597,15896.42329,37.61395,-122.51094,37.87236,-122.25211,32672.82876,28766.06962,28812.8238
496,new_ufdoyno.txt,3001,0,337.2174969,544.2207886,345.1745249,510.2768358,53865,7213.503003,7747.836559,37.33858,-122.50828,37.8582,-122.00297,64164.8386,57843.83381,56250.85189
497,new_ugatna.txt,3001,1,268.473357,890.0352635,280.751801,835.7975415,8592,37202.97382,32277.08636,37.61393,-122.50863,37.85379,-122.26656,30507.36157,26701.09306,26947.10914
498,new_ugdifbl.txt,3001,0,283.133201,991.6933976,289.1457076,751.3991461,19209,36401.47349,21440.13393,37.5828,-122.51131,37.82542,-122.18727,38859.11338,27008.33486,36071.9678
499,new_uggdye.txt,3001,0,252.5414084,424.0863068,259.0207385,447.2268241,24270,5076.16878,17900.17412,37.4282,-122.51377,37.80896,-122.14116,47267.62783,42386.00931,41478.75546
500,new_ugifmav.txt,3001,1,382.1308175,1155.5183,425.4175265,2186.852425,46371,32158.23643,66108.06184,37.58066,-122.52465,37.91006,-122.17522,43566.67443,36668.64027,38898.36967
501,new_ugthfu.txt,3001,0,205.6438784,1120.124564,252.0709008,1052.059996,82010,50093.77086,29187.97049,37.6139,-122.51134,37.85779,-122.2977,27879.72224,27149.71061,23782.29601
502,new_ujhuki.txt,3001,0,262.515804,557.7960528,273.2982955,423.8036659,22497,17757.04906,8682.920282,37.41864,-122.50787,37.80866,-122.20258,41168.26458,43416.8278,33984.72734
503,new_ujkiwe.txt,3001,0,200.6927958,398.4851917,236.011801,829.7336145,26107,5095.252121,36802.22366,37.58952,-122.47935,37.8683,-122.29588,26333.48958,31033.64764,20423.78698
504,new_ujnawwe.txt,3001,0,272.8068649,872.8939594,319.0482397,1592.656378,6796,24612.73941,48206.90549,37.61478,-122.51683,37.90305,-122.18762,40471.13672,32090.06961,36647.48956
505,new_ujtosh.txt,3001,0,237.2941047,437.2901,269.1249232,757.5725396,48715,9350.837227,36067.51502,37.52748,-122.53676,37.93891,-122.26013,39376.20068,45800.1781,30794.31074
506,new_ujtrud.txt,3001,1,229.5408528,889.4976193,255.0670689,1640.0097,17852,44610.17274,88712.7286,37.47977,-122.48504,37.86356,-122.1991,39186.35718,42723.30737,31830.6952
507,new_ukgoaf.txt,3001,0,252.0280256,476.2338933,253.867391,342.6888082,28218,9306.30943,5389.575962,37.61411,-122.51375,37.82801,-122.24551,32469.05197,23811.23908,29860.34021
508,new_uklsdryo.txt,3001,0,321.450808,511.3662721,292.1827108,410.8544957,21942,9551.21231,9284.045532,37.52556,-122.50515,37.88314,-122.24827,35665.80466,39805.62352,28595.75079
509,new_uljior.txt,3001,0,234.1821238,776.6758753,253.1235566,689.0827926,9105,35132.43129,31859.63826,37.44611,-122.5039,37.84064,-122.14106,46721.16259,43918.8787,40391.16404
510,new_umhenwed.txt,3001,1,386.2721491,760.4999229,305.0715504,559.9050808,28005,24059.48155,16557.66106,37.41456,-122.50459,37.89256,-122.09175,54040.67649,53210.7166,45957.13858
511,new_umsmtha.txt,3001,0,267.5055745,499.9070751,345.1335718,1656.036521,7648,8348.96181,57040.10708,37.61401,-122.48288,37.93919,-122.18998,37921.13204,36198.87202,32605.47885
512,new_umvohug.txt,3001,0,205.7702369,314.4815505,229.4555689,303.7468494,21816,2511.77251,7060.836273,37.61387,-122.51382,37.80849,-122.38496,18463.36077,21664.9993,14344.62958
513,new_unquekov.txt,3001,0,265.5851191,847.3061941,269.7230425,759.1024165,43599,37269.76552,34130.55588,37.55626,-122.50323,37.91054,-122.00621,59195.98796,39438.2692,55328.01331
514,new_unwrain.txt,3001,0,595.1340424,3267.220639,401.8640156,674.8042063,28570,169784.4874,19569.96648,37.44348,-122.52842,37.90535,-122.14799,50495.90921,51415.13321,42349.27388
515,new_upchimy.txt,3001,0,250.0362118,627.6817101,249.583323,416.8376634,25770,23644.25984,12356.46348,37.55428,-122.51118,37.83161,-122.27186,31356.87924,30872.23438,26640.98054
516,new_upsjavci.txt,3001,0,215.4520006,479.5514224,261.4465169,438.9241765,16311,14427.00601,11227.68384,37.61425,-122.50808,37.82565,-122.19167,37405.76589,23532.94035,35222.60008
517,new_upthin.txt,3001,1,5430.77396,20460.97688,6829.165048,28920.41144,2154,409433.0871,1099725.25,37.59992,-122.50998,37.84139,-122.23742,33581.83014,26880.31744,30341.24041
518,new_urfhod.txt,3001,0,337.9339777,664.0730825,371.1062836,1010.009857,11811,14052.97252,34798.47282,37.44145,-122.51129,37.94322,-122.14111,50894.3406,55856.7809,41208.2491
519,new_usadrifo.txt,3001,0,227.1841844,385.1472386,233.1242568,364.5976074,101619,3172.605488,7921.494965,37.38715,-122.51725,37.87957,-122.07814,56984.35614,54815.94366,48881.5016
521,new_ushfeoj.txt,3001,0,316.1845564,496.0496516,307.7861078,586.8365448,5164,4523.281976,19386.28932,37.42628,-122.51684,37.90247,-122.12051,52437.06191,53009.22832,44119.25379
520,new_usbekhia.txt,3001,0,249.3621177,868.5132299,305.253904,1694.428872,18332,42279.1426,87497.11976,37.59221,-122.50971,37.82569,-122.18857,38358.89276,25990.87471,35749.14127
522,new_uthiss.txt,3001,0,422.5890222,1153.567815,410.0750703,2093.069985,37347,33629.61817,68862.237,37.31666,-122.51996,37.93604,-122.00249,68357.13905,68949.06621,57604.4969
523,new_uthomoov.txt,3001,0,221.3246156,368.3830026,228.8917406,303.165581,23672,4475.04353,8081.795032,37.58436,-122.51112,37.86713,-122.20351,38162.71021,31477.81241,34242.98856
527,new_utlurva.txt,3001,0,297.9023839,711.1045986,268.1811869,458.5792789,11784,21857.58202,15295.29804,37.32871,-122.48189,37.80855,-122.052,55707.07781,53415.54446,47855.1359
526,new_utkibedy.txt,3001,0,585.6085744,8619.464485,330.7755659,1570.690157,29838,365884.9023,79214.94965,37.48213,-122.50916,37.89503,-122.04134,57571.22794,45963.81775,52077.48418
525,new_utjanre.txt,3001,0,326.0191245,916.3228264,278.8243378,418.2718692,21926,41010.10041,9016.878754,37.61378,-122.51702,37.91431,-122.12043,47633.57977,33454.84657,44148.19685
524,new_uthsyis.txt,3001,0,616.5190105,1397.21914,460.117807,1424.942452,124958,66992.06956,73003.32206,37.40139,-122.47867,37.82565,-122.09295,49800.10107,47228.40716,42938.15399
528,new_utthwaju.txt,3001,0,217.4020667,933.4885272,259.7625111,796.5353398,98433,43414.60141,31458.8881,37.61376,-122.48574,37.80843,-122.38423,16210.51969,21670.56527,11300.04151
530,new_utvohovy.txt,3001,0,254.6061001,509.458097,220.6626781,327.0774708,27303,12556.83856,5677.29403,37.61389,-122.5138,37.80864,-122.38445,18510.59631,21679.47083,14399.17613
529,new_uttorhig.txt,3001,0,273.9318454,476.7264368,328.2490758,533.7271992,9278,11621.75484,11354.58806,37.42731,-122.51707,37.90275,-122.00651,63469.11265,52925.7387,56835.27922
531,new_utwoab.txt,3001,0,278.1299517,448.141666,326.6224259,530.8277067,18779,8471.413249,10820.25451,37.45875,-122.50955,37.84025,-122.0952,51405.83602,42468.38574,46125.23101
532,new_uvburki.txt,3001,0,319.4359942,980.7623227,337.0031054,810.4330677,18032,30924.55454,17365.84056,37.57925,-122.50727,37.82765,-122.22542,34692.01154,27651.76151,31375.39848
533,new_uvigcho.txt,3001,2,372.8349104,2506.794435,541.7664417,5144.511672,13190,92205.93422,201911.2924,37.61355,-122.50666,37.88043,-122.19684,37976.61629,29708.9457,34489.00464
536,new_uvreoipy.txt,3001,0,383.1276508,588.1975357,348.4929701,581.5734537,35302,7881.419948,16497.54854,37.43394,-122.49497,37.94721,-122.05973,57257.48763,57136.95504,48450.69517
534,new_uvjeahot.txt,3001,0,347.7511871,557.1386367,321.4688547,451.7983277,20216,5493.616871,4917.538506,37.34074,-122.50769,37.84755,-122.00155,63883.26966,56417.83113,56343.24707
535,new_uvjova.txt,3001,0,314.4059114,2200.720636,306.8098741,1707.508638,51000,86495.24435,74739.90612,37.55408,-122.50947,37.99687,-122.26249,38117.21313,49291.15733,27493.68784
