#TIME,UID,dx/dt,dy/dt
#TU=60,,,
752,587,0,-180
753,589,-130,0
754,590,0,-50
755,591,0,-120
756,594,-70,-60
757,594,-40,-30
758,595,50,70
759,595,30,40
760,598,10,-110
761,600,0,-120
762,601,-20,-200
763,601,0,-110
764,602,0,-180
765,603,0,-180
766,604,80,0
767,605,130,-110
768,605,70,-60
769,606,0,120
770,606,0,110
771,607,0,-60
772,609,70,-30
773,610,0,-180
774,610,-20,-80
775,611,-40,30
776,612,0,210
777,612,0,110
778,612,0,120
779,612,0,120
780,613,200,0
781,613,110,0
782,613,100,0
783,613,110,0
784,614,-80,-60
785,615,0,-120
786,615,0,-70
787,615,0,-80
788,616,140,130
789,616,60,70
790,619,-60,-40
791,619,-60,-40
792,620,100,0
793,620,50,0
794,620,50,20
795,620,10,0
796,620,60,0
797,620,50,0
798,621,130,110
799,623,-40,30
800,624,-80,10
801,625,-90,40
802,625,-40,40
803,625,-40,30
804,629,-130,-80
805,630,30,30
806,633,0,90
807,634,130,-140
808,635,0,60
809,635,10,60
810,635,0,60
811,635,0,60
812,637,-110,110
813,638,0,200
814,638,0,110
815,639,-90,70
816,640,-100,-60
817,642,-80,50
818,642,-70,30
819,643,160,0
820,645,-40,40
821,647,20,-130
822,647,10,-70
823,647,10,-60
824,647,10,-40
825,647,70,-10
826,648,0,-100
827,649,-30,-80
828,650,10,-140
829,651,0,70
830,652,130,10
831,654,80,-30
832,654,40,-20
833,656,20,-180
834,657,0,-180
835,657,0,-110
836,657,0,-100
837,658,-90,-50
838,659,0,-60
839,660,20,110
840,660,20,60
841,661,0,90
842,663,-20,-80
843,663,0,-40
844,664,-80,10
845,664,-90,10
846,664,-80,10
847,664,-40,-10
848,664,-50,10
849,664,-10,80
850,665,20,90
851,666,50,130
852,666,0,100
853,667,-50,-20
854,667,-50,-20
855,669,150,-90
856,671,70,70
857,671,60,70
858,672,-120,-10
859,672,-70,-10
860,674,-150,150
861,674,-90,60
862,674,-30,110
863,674,-20,110
864,677,100,130
865,679,-10,-60
866,680,30,-170
867,680,10,-110
868,681,0,-100
869,683,130,-60
870,683,60,-30
871,684,0,-90
872,684,0,-100
873,686,-10,160
874,686,0,90
875,688,-100,90
876,689,-130,-110
877,689,-70,-30
878,691,-90,80
879,692,-30,-180
880,695,0,-100
881,696,0,-110
882,697,140,-130
883,697,80,-80
884,699,-120,0
885,699,-60,0
886,699,-70,0
887,701,-120,90
888,703,50,-150
889,704,40,-40
890,707,0,-90
891,707,0,-50
892,708,-60,-80
893,710,-100,80
894,711,0,-110
895,712,0,-70
896,712,0,-70
897,713,30,-110
898,713,10,-60
899,713,10,-50
900,714,-50,40
901,715,60,-70
902,715,60,-60
903,716,-30,110
904,716,-10,60
905,718,0,-100
906,719,-160,140
907,720,60,0
908,720,40,30
909,722,20,-180
910,723,0,-100
911,723,0,-100
912,724,-160,-10
913,725,-60,-10
914,727,-10,170
915,728,-100,-70
916,728,-50,-40
917,728,-60,-30
918,728,-50,-30
919,730,0,-60
920,731,-90,-80
921,734,0,-170
922,734,0,-90
923,735,-100,-60
924,736,10,-80
925,736,0,-50
926,736,0,-50
927,737,0,-160
928,738,50,-70
929,739,10,150
930,739,0,80
931,739,0,80
932,740,80,0
933,741,-140,100
934,742,-60,50
935,742,-50,50
936,742,-50,50
937,743,-10,-60
938,744,40,-120
939,744,20,-70
940,744,20,-70
941,746,0,-150
942,746,0,-30
943,746,0,-80
944,746,0,-80
945,746,0,-90
946,747,-90,80
947,747,-90,80
948,748,0,-130
949,749,-80,-30
950,750,110,130
951,750,60,70
952,751,80,0
953,753,-90,-110
954,754,110,120
955,757,0,-80
956,758,10,-110
957,758,0,-60
958,760,70,0
959,762,90,130
960,762,50,70
961,763,-20,-80
962,763,-20,-70
963,764,-120,0
