#TIME,UID,dx/dt,dy/dt
#TU=60
830,2960,-150.0,-100.0
831,2966,-20.0,-90.0
832,2967,0.0,80.0
833,2969,50.0,-180.0
834,2973,40.0,-30.0
835,2975,-90.0,-50.0
836,2981,80.0,100.0
837,2986,80.0,70.0
838,2987,50.0,60.0
839,2988,10.0,-160.0
840,2993,120.0,-100.0
841,2994,0.0,50.0
842,2998,0.0,-150.0
843,2999,170.0,-130.0
844,3006,0.0,-40.0
845,3008,-100.0,90.0
846,3013,10.0,-190.0
847,3016,-20.0,60.0
848,3019,-120.0,-90.0
849,3020,120.0,-50.0
850,3022,60.0,60.0
851,3031,0.0,60.0
852,3037,0.0,140.0
853,3041,80.0,-70.0
854,3042,-60.0,100.0
855,3047,0.0,-140.0
856,3049,-40.0,0.0
857,3052,90.0,130.0
858,3053,-50.0,-140.0
859,3056,10.0,-100.0
860,3059,-150.0,80.0
861,3062,0.0,70.0
862,3064,-10.0,100.0
863,3065,130.0,-100.0
864,3067,-40.0,150.0
865,3072,-10.0,-50.0
866,3075,130.0,80.0
867,3078,-90.0,-50.0
868,3083,-20.0,-60.0
869,3087,-30.0,-110.0
870,3088,-10.0,-170.0
871,3092,60.0,60.0
872,3097,30.0,-80.0
873,3099,0.0,200.0
874,3103,-60.0,30.0
875,3108,50.0,-100.0
876,3109,-10.0,-70.0
877,3111,0.0,-90.0
878,3116,10.0,190.0
879,3118,0.0,150.0
880,3121,70.0,40.0
881,3125,0.0,180.0
882,3130,70.0,70.0
883,3132,0.0,80.0
884,3135,-100.0,70.0
885,3140,-20.0,160.0
886,3140,-10.0,90.0
887,3144,0.0,60.0
888,3150,20.0,-150.0
889,3153,0.0,-50.0
890,3155,0.0,-190.0
891,3158,-130.0,70.0
892,3159,0.0,-60.0
893,3162,0.0,-130.0
894,3169,100.0,60.0
895,3174,0.0,-70.0
896,3179,-90.0,100.0
897,3182,-130.0,0.0
